200031_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.8,0.8,0.92,0.255191257,0.0212524794559365,62.21,62.21,2.1622197974430697,0.8004622796829594,4.836779243012507,1.8788582740745956,0.5,30,0.0,0.0,20,22.2222,180,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,ConstantCubic,1000,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.0,62.21,24.884,2.3987944184999996,2.3876549684999997,-10.0,70
210002_001,2.5,HPACHeatCapFT,HPACHeatCapFFF,HPACHPACHeatEIRFT,HPACHPACHeatEIRFFF,HPACHPACCOOLPLFFPLR,HPACDefrost_EIR_FT,2.5,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.95,0.453416149,0.0212524794559365,62.21,62.21,1.5472697764898287,0.6942046349336859,4.836779243012507,1.93060953458,0.5,30,0.0,0.0,20,22.2222,180,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,ConstantCubic,1000,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.0,62.21,24.884,2.3987944184999996,2.3876549684999997,-10.0,70
232007_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,2.0,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.89,0.498286833,0.0212524794559365,62.21,62.21,1.5472697764898287,0.6942046349336859,4.830117313717306,2.1009574346899997,3.9747843358999995,30,0.0,657.3402965999999,20,22.2222,180,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,ConstantCubic,1000,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.0,62.21,24.884,2.3987944184999996,2.3876549684999997,-10.0,70
400049_001,2.5,HPACHeatCapFT,HPACHeatCapFFF,HPACHPACHeatEIRFT,HPACHPACHeatEIRFFF,HPACHPACCOOLPLFFPLR,HPACDefrost_EIR_FT,2.5,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.5,0.5,0.94,0.321737421,0.0212524794559365,62.21,62.21,1.5236111931134686,0.9332843356195512,0.0485233,1.9873921679499997,0.5,30,3120.0,0.0,20,22.2222,180,0.8,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.22,62.21,24.884,1.4144477205532369,10.913367475613214,15.5,70
