310153_001,2.5,HPACHeatCapFT,HPACHeatCapFFF,HPACHPACHeatEIRFT,HPACHPACHeatEIRFFF,HPACHPACCOOLPLFFPLR,HPACDefrost_EIR_FT,2.5,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.92,0.562293275,0.0212524794559365,62.21,62.21,1.5472697764898287,0.6942046349336859,0.0485233,2.0627483439126935,0.5,30.0,0.0,207.1875,20,22.2222,180
311005_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.8,0.8,0.92,0.9120703440000001,0.0212524794559365,62.21,62.21,1.5472697764898287,0.6942046349336859,0.0485233,1.72074092164448,0.5,30.0,1156.4478744,2346.4159836000003,20,22.2222,180
311007_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.8,0.8,0.95,0.642091648,0.0212524794559365,62.21,62.21,1.5472697764898287,0.6942046349336859,0.0485233,1.30600056751,0.5,30.0,0.0,254.57911439999998,20,22.2222,180
313005_001,2.5,HPACHeatCapFT,HPACHeatCapFFF,HPACHPACHeatEIRFT,HPACHPACHeatEIRFFF,HPACHPACCOOLPLFFPLR,HPACDefrost_EIR_FT,2.5,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.5,0.5,0.991,0.608072917,0.0212524794559365,62.21,62.21,1.5472697764898287,0.641075812559049,0.0485233,1.6905403853385181,0.5,34.20689652,0.0,1859.9324094,20,22.2222,180
314009_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,2.0,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.92,1.010989011,0.0212524794559365,62.21,62.21,1.5472697764898287,0.6942046349336859,0.0485233,1.74708806352816,0.5,30.0,0.0,398.65899060000004,20,22.2222,180
315001_001,0.8,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,2.5,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.95,0.36,0.0212524794559365,62.21,62.21,1.6374969944860591,0.6942046349336859,0.0485233,1.9609959147667184,0.5,30.0,968.1001668,435.00000179999995,20,22.2222,180
316002_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.8,0.8,0.95,0.7815230959999999,0.0212524794559365,62.21,62.21,1.5472697764898287,0.6942046349336859,0.0485233,1.7034790010999998,0.5,30.0,0.0,0.0,20,22.2222,180
320011_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.8,0.8,0.92,0.448221593,0.0212524794559365,62.21,62.21,1.5472697764898287,0.8004622796829594,0.0485233,2.1009574346899997,0.5,30.0,0.0,228.0701748,20,22.2222,180
323052_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.8,0.8,0.95,0.861458333,0.0212524794559365,62.21,62.21,1.5472697764898287,0.8004622796829594,0.0485233,1.93060953458,0.5,30.0,0.0,2874.4444482,20,22.2222,180
324022_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,2.0,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.92,0.473411849,0.0212524794559365,62.21,62.21,1.39536010197429,0.6942046349336859,0.0485233,1.93060953458,0.5,30.0,0.0,471.0662112,20,22.2222,180
325017_001,1.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,1000.0,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,No Cooling/Heating,0.8,0.8,0.92,0.138911023,0.0212524794559365,62.21,62.21,1.5472697764898287,0.8004622796829594,0.0485233,2.1009574346899997,0.5,30.0,0.0,0.0,20,22.2222,180
510003_001,0.8,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,2.0,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.61,0.38689351,0.0085009917823746,124.42,124.42,2.18481564498547,0.6942046349336859,0.0485233,1.6466963677299997,0.5,30.0,0.0,0.0,20,22.2222,180
510004_001,0.8,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,ConstantCubic,2.0,HPACcoolCapFT,HPACcoolCapFFF,HPACHPACcoolEIRFT,HPACHPACcoolEIRFFF,HPACHPACCOOLPLFFPLR,0.8,0.8,0.61,0.38689351,0.0085009917823746,124.42,124.42,2.18481564498547,0.6942046349336859,0.0485233,1.76026163447,0.5,30.0,0.0,0.0,20,22.2222,180
