1,0,0,Run1,0.2,0.048023051,0.023919792,0.023919792,0.023919792,100,100,100,20,22,2,HPACHeatCapFT,HPACHeatCapFFF,HPACHeatEIRFT,HPACHeatEIRFFF,HPACCOOLPLFFPLR,Defrost_EIR_FT,3,HPACCoolCapFT,HPACCoolCapFFF,HPACCOOLEIRFT,HPACCOOLEIRFFF,HPACCOOLPLFFPLR,1,1,1,,45,400,2
2,0,0,Run2,0.2,0.03207812,0.054758953,0.054758953,0.054758953,100,100,100,20,22,2.5,HPACHeatCapFT,HPACHeatCapFFF,HPACHeatEIRFT,HPACHeatEIRFFF,HPACCOOLPLFFPLR,Defrost_EIR_FT,3.5,HPACCoolCapFT,HPACCoolCapFFF,HPACCOOLEIRFT,HPACCOOLEIRFFF,HPACCOOLPLFFPLR,1,1,1,,45,400,2
3,0,0,Run3,0.2,0.083709325,0.010987241,0.010987241,0.010987241,100,100,100,20,22,3,HPACHeatCapFT,HPACHeatCapFFF,HPACHeatEIRFT,HPACHeatEIRFFF,HPACCOOLPLFFPLR,Defrost_EIR_FT,4,HPACCoolCapFT,HPACCoolCapFFF,HPACCOOLEIRFT,HPACCOOLEIRFFF,HPACCOOLPLFFPLR,1,1,1,,45,400,2
